player_id,full_name,first_name,last_name,age,team,position,fantasy_positions,depth_chart_position,depth_chart_order,status,number,height,weight,college,years_exp,injury_status,cache_date
5270,Riley Ferguson,Riley,Ferguson,26.0,,QB,QB,,,Active,0.0,76,210,Memphis,0.0,,2024-09-17
8039,Jibri Blount,Jibri,Blount,25.0,,TE,TE,,,Active,0.0,79,230,North Carolina Central,1.0,,2024-09-17
1520,Michael Williams,Michael,Williams,30.0,,TE,TE,,,Inactive,85.0,"6'6""",304,Alabama,7.0,,2024-09-17
4815,Brian Riley,Brian,Riley,26.0,,WR,WR,,,Active,14.0,75,200,San Diego,5.0,,2024-09-17
11613,Theo Wease,Theo,Wease,,,WR,WR,,,Active,,74,192,Missouri,0.0,,2024-09-17
2983,Curtis Riley,Curtis,Riley,29.0,,DB,DB,,,Inactive,0.0,72,190,Fresno State,7.0,Questionable,2024-09-17
1726,Eric Kettani,Eric,Kettani,30.0,,FB,RB,,,Inactive,43.0,"5'11""",235,Navy,2.0,,2024-09-17
6024,Fred Johnson,Fred,Johnson,27.0,PHI,T,"OL,OT",OL,,Active,74.0,79,326,Florida,5.0,,2024-09-17
4149,Jamaal Williams,Jamaal,Williams,29.0,NO,RB,RB,RB,2.0,Active,21.0,72,224,BYU,7.0,,2024-09-17
1851,Brandon Dixon,Brandon,Dixon,31.0,,CB,DB,,,Inactive,25.0,71,203,Northwest Missouri State,8.0,,2024-09-17
8319,DeMarvin Leal,DeMarvin,Leal,24.0,PIT,DL,DL,RDE,2.0,Active,98.0,76,290,Texas A&M,2.0,,2024-09-17
3523,Anthony Fabiano,Anthony,Fabiano,28.0,,C,OL,,,Injured Reserve,0.0,76,303,Harvard,6.0,,2024-09-17
3097,Josh McDaniels,Josh,McDaniels,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
2237,Ethan Westbrooks,Ethan,Westbrooks,31.0,NO,DT,DL,,,Active,91.0,76,287,West Texas A&M,8.0,,2024-09-17
2214,Cameron Brate,Cameron,Brate,31.0,,TE,TE,,,Active,84.0,77,245,Harvard,9.0,,2024-09-17
2413,Jalston Fowler,Jalston,Fowler,31.0,,FB,RB,,,Inactive,40.0,71,254,Alabama,7.0,,2024-09-17
11398,Bennett Williams,Bennett,Williams,24.0,,DB,DB,,,Inactive,35.0,72,206,Oregon,1.0,,2024-09-17
36,Matt Hasselbeck,Matt,Hasselbeck,44.0,,QB,QB,,,Inactive,8.0,"6'4""",235,Boston College,22.0,,2024-09-17
11737,Javon Foster,Javon,Foster,24.0,JAX,OL,OL,OL,,Active,62.0,77,313,Missouri,0.0,Out,2024-09-17
6022,Javon Patterson,Javon,Patterson,24.0,,OL,OL,,,Active,0.0,75,307,Ole Miss,3.0,,2024-09-17
1060,Tommy Streeter,Tommy,Streeter,28.0,,WR,WR,,,Inactive,85.0,"6'5""",220,Miami,2.0,,2024-09-17
2298,Jeremy Towns,Jeremy,Towns,28.0,,DT,DL,,,Inactive,79.0,"6'3""",303,Samford,1.0,,2024-09-17
1431,Emmett Cleary,Emmett,Cleary,30.0,,T,OL,,,Inactive,77.0,"6'7""",324,Boston College,7.0,,2024-09-17
499,Connor Barth,Connor,Barth,34.0,,K,K,,,Inactive,4.0,"5'11""",204,North Carolina,12.0,,2024-09-17
4017,Deshaun Watson,Deshaun,Watson,29.0,CLE,QB,QB,QB,1.0,Active,4.0,75,223,Clemson,7.0,,2024-09-17
4464,Nick Mullens,Nick,Mullens,29.0,MIN,QB,QB,QB,2.0,Active,12.0,72,205,Southern Miss,7.0,,2024-09-17
12447,Keonte Schad,Keonte,Schad,25.0,,DL,DL,,,Active,98.0,74,284,Oregon State,0.0,,2024-09-17
3785,Brandin Bryant,Brandin,Bryant,29.0,,DT,DL,,,Active,69.0,74,289,Florida Atlantic,7.0,,2024-09-17
11514,Isaiah Land,Isaiah,Land,24.0,IND,LB,LB,RDE,3.0,Active,55.0,76,235,Florida A&M,1.0,,2024-09-17
6512,Doyin Jibowu,Doyin,Jibowu,25.0,,FS,DB,,,Active,43.0,73,194,Fort Hays State,3.0,,2024-09-17
5310,Antonio Callaway,Antonio,Callaway,26.0,,WR,WR,,,Active,80.0,71,200,Florida,5.0,,2024-09-17
8106,Jordan Murray,Jordan,Murray,26.0,,T,None,,,Active,71.0,81,346,North Texas,0.0,,2024-09-17
2044,Brelan Chancellor,Brelan,Chancellor,25.0,,WR,WR,,,Inactive,6.0,"5'8""",185,North Texas,0.0,,2024-09-17
701,Ed Dickson,Ed,Dickson,34.0,,TE,TE,,,Inactive,84.0,76,250,Oregon,12.0,,2024-09-17
4768,Adam Zaruba,Adam,Zaruba,30.0,,TE,TE,,,Inactive,80.0,77,265,Simon Fraser,5.0,,2024-09-17
8139,Zamir White,Zamir,White,24.0,LV,RB,RB,RB,1.0,Active,3.0,72,215,Georgia,2.0,,2024-09-17
11588,Jawhar Jordan,Jawhar,Jordan,25.0,,RB,RB,,,Inactive,42.0,70,186,Louisville,0.0,Questionable,2024-09-17
3228,Sean Davis,Sean,Davis,28.0,NE,DB,DB,,,Active,30.0,73,202,Maryland,6.0,,2024-09-17
5095,Daniel Carlson,Daniel,Carlson,29.0,LV,K,K,K,1.0,Active,2.0,77,215,Auburn,6.0,,2024-09-17
1849,Jace Amaro,Jace,Amaro,29.0,,TE,TE,,,Inactive,89.0,77,265,Texas Tech,8.0,,2024-09-17
902,Dwayne Harris,Dwayne,Harris,34.0,,WR,WR,,,Inactive,82.0,70,215,East Carolina,11.0,Questionable,2024-09-17
4410,Horace Richardson,Horace,Richardson,28.0,,CB,DB,,,Active,27.0,72,190,Southern Methodist,5.0,,2024-09-17
7098,Ty'Son Williams,Ty'Son,Williams,26.0,,RB,RB,,,Active,22.0,72,220,BYU,3.0,,2024-09-17
1925,Stephon Tuitt,Stephon,Tuitt,29.0,,DE,DL,,,Active,91.0,78,303,Notre Dame,8.0,,2024-09-17
415,Earl Bennett,Earl,Bennett,30.0,,WR,WR,,,Inactive,80.0,"5'11""",205,Vanderbilt,6.0,,2024-09-17
8632,JaVonta Payton,JaVonta,Payton,24.0,,WR,WR,,,Active,0.0,72,175,Tennessee,1.0,,2024-09-17
6761,Urban Meyer,Urban,Meyer,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
7809,Avery Williams,Avery,Williams,26.0,ATL,RB,RB,RB,4.0,Active,26.0,69,195,Boise State,3.0,,2024-09-17
365,Mike Wallace,Mike,Wallace,35.0,,WR,WR,,,Inactive,14.0,72,200,Mississippi,13.0,,2024-09-17
3890,Devon Bell,Devon,Bell,25.0,,K,K,,,Inactive,3.0,"6'2""",194,Mississippi State,0.0,,2024-09-17
136,Will Montgomery,Will,Montgomery,37.0,,C,OL,,,Inactive,64.0,"6'3""",304,Virginia Tech,14.0,,2024-09-17
11858,Julius Welschof,Julius,Welschof,27.0,,DL,DL,,,Inactive,48.0,78,265,Charlotte,0.0,Questionable,2024-09-17
1695,Will Davis,Will,Davis,30.0,,CB,DB,,,Inactive,4.0,"5'11""",190,Utah State,7.0,,2024-09-17
1667,Steven Terrell,Steven,Terrell,29.0,,FS,DB,,,Inactive,45.0,"5'10""",197,Texas A&M,7.0,,2024-09-17
7430,Josh Avery,Josh,Avery,25.0,,DT,DL,,,Active,0.0,76,320,Southeast Missouri,2.0,,2024-09-17
4637,DaShaun Amos,DaShaun,Amos,27.0,,CB,DB,,,Inactive,41.0,73,185,East Carolina,5.0,,2024-09-17
11074,Abraham Beauplan,Abraham,Beauplan,24.0,,LB,LB,,,Active,59.0,74,235,Marshall,1.0,,2024-09-17
665,Dennis Dixon,Dennis,Dixon,32.0,,QB,QB,,,Inactive,6.0,"6'3""",209,Oregon,5.0,,2024-09-17
7360,Brady Aiello,Brady,Aiello,24.0,,T,OL,,,Active,69.0,79,311,Oregon,2.0,,2024-09-17
4538,Marquavius Lewis,Marquavius,Lewis,29.0,,DT,DL,,,Inactive,97.0,75,270,South Carolina,5.0,,2024-09-17
5363,Matt Pryor,Matt,Pryor,29.0,CHI,T,OL,OL,,Active,79.0,79,332,TCU,6.0,,2024-09-17
8579,Brandon Peters,Brandon,Peters,25.0,,QB,QB,,,Active,0.0,76,228,Illinois,1.0,,2024-09-17
6517,Randy Ramsey,Randy,Ramsey,26.0,,LB,LB,,,Active,56.0,75,238,Arkansas,3.0,,2024-09-17
6722,Dave Deguglielmo,Dave,Deguglielmo,,,,None,,,Inactive,0.0,,,,0.0,NA,2024-09-17
5593,Ikenna Nwokeji,Ikenna,Nwokeji,27.0,,OL,OL,,,Active,0.0,78,284,Elon,4.0,,2024-09-17
2505,Darren Waller,Darren,Waller,31.0,,TE,TE,,,Active,12.0,78,238,Georgia Tech,9.0,,2024-09-17
2422,Blake Bell,Blake,Bell,32.0,,TE,TE,,,Active,81.0,78,252,Oklahoma,9.0,,2024-09-17
8060,Cam Murray,Cam,Murray,24.0,,OL,OL,,,Active,0.0,74,294,Oklahoma State,1.0,,2024-09-17
4010,Dom Capers,Dom,Capers,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
11963,Chris Collier,Chris,Collier,24.0,BAL,RB,RB,,,Active,38.0,71,210,Lock Haven,0.0,,2024-09-17
8464,Cordell Volson,Cordell,Volson,26.0,CIN,T,OL,OL,,Active,67.0,78,315,North Dakota State,2.0,,2024-09-17
3971,Chan Gailey,Chan,Gailey,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
3016,Jermaine Whitehead,Jermaine,Whitehead,28.0,,FS,DB,,,Active,35.0,71,195,Auburn,7.0,,2024-09-17
7672,Ernest Jones,Ernest,Jones,24.0,TEN,LB,LB,LILB,1.0,Active,53.0,74,233,South Carolina,3.0,,2024-09-17
146,Tramon Williams,Tramon,Williams,38.0,,CB,DB,,,Injured Reserve,0.0,71,192,Louisiana Tech,16.0,,2024-09-17
1671,Kendall Gaskins,Kendall,Gaskins,29.0,,RB,RB,,,Inactive,30.0,"6'1""",238,Richmond,7.0,,2024-09-17
1426,DeAndre Hopkins,DeAndre,Hopkins,32.0,TEN,WR,WR,LWR,2.0,Active,10.0,73,212,Clemson,11.0,,2024-09-17
11831,Daijahn Anthony,Daijahn,Anthony,24.0,CIN,DB,DB,FS,2.0,Active,33.0,72,200,Ole Miss,0.0,,2024-09-17
11587,Josh Williams,Josh,Williams,,,RB,RB,,,Active,,69,203,LSU,0.0,,2024-09-17
10971,BJ Thompson,BJ,Thompson,25.0,KC,DE,DL,DL,,Active,53.0,78,243,Stephen F. Austin,1.0,PUP,2024-09-17
3614,Tommylee Lewis,Tommylee,Lewis,29.0,,WR,WR,,,Active,85.0,67,168,Northern Illinois,6.0,Questionable,2024-09-17
3838,Antonio Hamilton,Antonio,Hamilton,31.0,ATL,CB,DB,NB,2.0,Active,33.0,72,188,South Carolina State,8.0,Out,2024-09-17
12218,Jalen Jackson,Jalen,Jackson,24.0,JAX,RB,RB,,,Active,36.0,69,216,Villanova,0.0,,2024-09-17
576,Sean Lee,Sean,Lee,35.0,,LB,LB,,,Injured Reserve,0.0,74,245,Penn State,12.0,,2024-09-17
3145,Ron Rivera,Ron,Rivera,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
11114,Elijah Dotson,Elijah,Dotson,25.0,,RB,RB,,,Active,42.0,69,202,Northern Colorado,1.0,,2024-09-17
3234,Carl Nassib,Carl,Nassib,29.0,,DE,"DL,LB",,,Active,94.0,79,275,Penn State,7.0,,2024-09-17
8,Jason Jones,Jason,Jones,34.0,,DE,DL,,,Inactive,73.0,"6'5""",275,Eastern Michigan,12.0,,2024-09-17
5220,Godwin Igwebuike,Godwin,Igwebuike,29.0,,RB,RB,,,Active,48.0,72,213,Northwestern,6.0,,2024-09-17
6680,David Kenney,David,Kenney,26.0,,OLB,LB,,,Active,46.0,74,250,Illinois State,3.0,,2024-09-17
4651,Corey Clement,Corey,Clement,29.0,,RB,RB,,,Active,23.0,70,220,Wisconsin,6.0,,2024-09-17
11034,Jalen Brooks,Jalen,Brooks,24.0,DAL,WR,WR,LWR,5.0,Active,83.0,74,205,South Carolina,1.0,,2024-09-17
12045,Jack Westover,Jack,Westover,25.0,,TE,TE,,,Active,89.0,74,245,Washington,0.0,Questionable,2024-09-17
945,Kevin Cone,Kevin,Cone,29.0,,WR,WR,,,Inactive,14.0,"6'2""",216,Georgia Tech,3.0,,2024-09-17
6006,Byron Cowart,Byron,Cowart,28.0,CHI,DT,DL,,,Active,93.0,75,300,Maryland,5.0,,2024-09-17
4807,Mike Estes,Mike,Estes,,,TE,TE,,,Active,49.0,76,230,Gardner-Webb,5.0,,2024-09-17
7022,Shane Lemieux,Shane,Lemieux,27.0,NO,OL,OL,,,Active,66.0,76,310,Oregon,4.0,,2024-09-17
6451,Stephen Carlson,Stephen,Carlson,27.0,CHI,TE,TE,,,Active,88.0,76,240,Princeton,5.0,,2024-09-17
7207,Ike Brown,Ike,Brown,25.0,,CB,DB,,,Active,46.0,73,185,Florida International,3.0,,2024-09-17
2149,Jeremy Vujnovich,Jeremy,Vujnovich,31.0,,G,OL,,,Active,68.0,77,300,Louisiana College,8.0,,2024-09-17
203,Jacoby Jones,Jacoby,Jones,36.0,,WR,WR,,,Inactive,13.0,"6'4""",215,Lane,13.0,,2024-09-17
3656,Ejiro Ederaine,Ejiro,Ederaine,24.0,,OLB,LB,,,Inactive,40.0,"6'2""",223,Fresno State,0.0,,2024-09-17
8210,Chig Okonkwo,Chig,Okonkwo,25.0,TEN,TE,TE,TE,1.0,Active,85.0,75,238,Maryland,2.0,,2024-09-17
6151,Miles Sanders,Miles,Sanders,27.0,CAR,RB,RB,RB,2.0,Active,6.0,71,210,Penn State,5.0,,2024-09-17
428,Jasper Brinkley,Jasper,Brinkley,35.0,,LB,LB,,,Inactive,53.0,"6'1""",252,South Carolina,11.0,,2024-09-17
4750,Lance Lenoir,Lance,Lenoir,28.0,,WR,WR,,,Active,34.0,72,201,Western Illinois,6.0,,2024-09-17
3373,Will Parks,Will,Parks,28.0,,DB,"DB,LB",,,Active,39.0,72,200,Arizona,7.0,,2024-09-17
3882,Zach Wood,Zach,Wood,31.0,NO,LS,"DL,LS",LS,,Active,49.0,75,255,SMU,8.0,,2024-09-17
4096,Justin Evans,Justin,Evans,28.0,,SS,DB,,,Active,30.0,72,199,Texas A&M,7.0,Questionable,2024-09-17
11431,Isaiah Bowser,Isaiah,Bowser,23.0,,RB,RB,,,Active,26.0,73,220,UCF,1.0,,2024-09-17
8506,Nazeeh Johnson,Nazeeh,Johnson,26.0,KC,DB,DB,LCB,2.0,Active,13.0,70,199,Marshall,2.0,,2024-09-17
5236,Kyle Lewis,Kyle,Lewis,26.0,,WR,WR,,,Active,1.0,72,207,Cal Poly,4.0,,2024-09-17
4971,Derwin James,Derwin,James,28.0,LAC,DB,DB,SS,1.0,Active,3.0,74,215,Florida State,6.0,,2024-09-17
4403,Dylan Bradley,Dylan,Bradley,26.0,,NT,DL,,,Active,63.0,73,265,Southern Mississippi,5.0,,2024-09-17
7943,Zach Davidson,Zach,Davidson,26.0,BUF,TE,TE,,,Active,84.0,79,251,Central Missouri,3.0,,2024-09-17
7861,Braylon Jones,Braylon,Jones,25.0,,C,OL,,,Active,63.0,75,301,Houston,2.0,,2024-09-17
1863,Zach Thompson,Zach,Thompson,26.0,,OLB,LB,,,Inactive,92.0,"6'5""",265,Wake Forest,1.0,,2024-09-17
292,Stephen Bowen,Stephen,Bowen,36.0,,DE,DL,,,Inactive,72.0,"6'5""",300,Hofstra,14.0,,2024-09-17
4996,Kyle Lauletta,Kyle,Lauletta,26.0,,QB,QB,,,Active,0.0,75,222,Richmond,4.0,,2024-09-17
6329,John Battle,John,Battle,26.0,,DB,DB,,,Inactive,21.0,72,201,Louisiana State,3.0,,2024-09-17
11256,Tyson Bagent,Tyson,Bagent,24.0,CHI,QB,QB,QB,2.0,Active,17.0,75,213,Shepherd (WV),1.0,,2024-09-17
11096,TK McLendon,TK,McLendon,25.0,TEN,DL,DL,DL,,Inactive,96.0,76,275,Eastern Kentucky,1.0,IR,2024-09-17
2586,Dylan Thompson,Dylan,Thompson,28.0,,QB,QB,,,Inactive,2.0,"6'3""",218,South Carolina,5.0,,2024-09-17
1125,Steven Johnson,Steven,Johnson,32.0,,LB,LB,,,Inactive,58.0,"6'1""",237,Kansas,8.0,,2024-09-17
4958,Brett Maher,Brett,Maher,34.0,,K,K,,,Active,8.0,72,180,Nebraska,11.0,,2024-09-17
5372,D.J. Reed,D.J.,Reed,27.0,NYJ,CB,DB,RCB,1.0,Active,4.0,69,188,Kansas State,6.0,Out,2024-09-17
7260,Jeremiah Dinson,Jeremiah,Dinson,24.0,,S,DB,,,Inactive,36.0,72,191,Auburn,2.0,,2024-09-17
8328,Nephi Sewell,Nephi,Sewell,25.0,NO,LB,LB,LB,,Active,45.0,72,228,Utah,2.0,PUP,2024-09-17
12182,Miles Battle,Miles,Battle,24.0,,CB,DB,,,Active,45.0,75,196,Utah,0.0,,2024-09-17
6148,Preston Williams,Preston,Williams,26.0,,WR,WR,,,Active,16.0,77,215,Colorado State,4.0,,2024-09-17
3046,Matt Rotheram,Matt,Rotheram,29.0,,G,OL,,,Active,61.0,77,325,Pittsburgh,7.0,,2024-09-17
1349,E.J. Manuel,E.J.,Manuel,30.0,,QB,QB,,,Inactive,3.0,"6'4""",237,Florida State,7.0,,2024-09-17
5961,Jalin Moore,Jalin,Moore,26.0,,RB,RB,,,Inactive,30.0,70,212,Appalachian State,3.0,NA,2024-09-17
556,Zane Beadles,Zane,Beadles,35.0,,G,OL,,,Inactive,69.0,76,305,Utah,12.0,,2024-09-17
3584,Marcus Leak,Marcus,Leak,29.0,,WR,WR,,,Active,85.0,72,210,Maryland,6.0,,2024-09-17
3637,Eddie Yarbrough,Eddie,Yarbrough,28.0,MIN,DE,DL,,,Active,66.0,75,259,Wyoming,6.0,,2024-09-17
5086,Marquez Valdes-Scantling,Marquez,Valdes-Scantling,29.0,BUF,WR,WR,SWR,5.0,Active,15.0,76,206,South Florida,6.0,,2024-09-17
11010,Brad Robbins,Brad,Robbins,25.0,CIN,P,P,P,,Inactive,10.0,73,219,Michigan,1.0,IR,2024-09-17
6740,Brett Toth,Brett,Toth,28.0,PHI,OL,"OL,OT",,,Active,64.0,78,304,Army,5.0,,2024-09-17
5633,Nyles Morgan,Nyles,Morgan,25.0,,ILB,LB,,,Active,47.0,73,245,Notre Dame,4.0,,2024-09-17
7894,Lamont Wade,Lamont,Wade,22.0,,DB,DB,,,Active,0.0,69,187,Penn State,1.0,,2024-09-17
11568,Blake Watson,Blake,Watson,24.0,DEN,RB,RB,RB,5.0,Active,25.0,69,195,Memphis,0.0,Out,2024-09-17
5015,Sam Hubbard,Sam,Hubbard,29.0,CIN,DE,DL,LDE,1.0,Active,94.0,77,265,Ohio State,6.0,,2024-09-17
1158,Kellen Moore,Kellen,Moore,32.0,,QB,QB,,,Inactive,17.0,"6'0""",200,Boise State,8.0,,2024-09-17
2690,Zaire Anderson,Zaire,Anderson,29.0,,ILB,LB,,,Inactive,50.0,71,220,Nebraska,7.0,,2024-09-17
11107,Lou Hedley,Lou,Hedley,31.0,,P,P,,,Active,15.0,76,220,Miami (FL),1.0,,2024-09-17
5993,Dakota Allen,Dakota,Allen,27.0,,LB,LB,,,Inactive,59.0,73,232,Texas Tech,4.0,,2024-09-17
922,Mario Addison,Mario,Addison,35.0,,DE,"DL,LB",,,Active,97.0,75,260,Troy,12.0,,2024-09-17
11911,Jeshaun Jones,Jeshaun,Jones,24.0,MIN,WR,WR,,,Active,82.0,73,188,Maryland,0.0,,2024-09-17
2873,Derrick Wells,Derrick,Wells,24.0,,S,DB,,,Inactive,5.0,"6'0""",201,Minnesota,0.0,,2024-09-17
4133,John Johnson,John,Johnson,28.0,LAR,DB,DB,DB,,Active,43.0,72,204,Boston College,7.0,Questionable,2024-09-17
1433,Brandon McManus,Brandon,McManus,32.0,,K,K,,,Active,3.0,75,201,Temple,11.0,,2024-09-17
7273,Cordel Iwuagwu,Cordel,Iwuagwu,25.0,,OG,"OG,OL",,,Active,67.0,75,311,Texas Christian,2.0,,2024-09-17
4490,Wyatt Houston,Wyatt,Houston,23.0,CAR,TE,TE,TE,40.0,Active,85.0,"6'5""",255,Utah State,1.0,,2024-09-17
2631,Durell Eskridge,Durell,Eskridge,26.0,,S,DB,,,Inactive,37.0,"6'3""",208,Syracuse,1.0,,2024-09-17
2937,Damond Powell,Damond,Powell,24.0,,WR,WR,,,Inactive,86.0,"5'11""",180,Iowa,0.0,,2024-09-17
10957,Adetomiwa Adebawore,Adetomiwa,Adebawore,23.0,IND,DL,DL,RDT,2.0,Active,95.0,74,282,Northwestern,1.0,,2024-09-17
8504,Doug Kramer,Doug,Kramer,26.0,CHI,OL,OL,OL,,Active,68.0,74,300,Illinois,2.0,,2024-09-17
2802,Corey Acosta,Corey,Acosta,26.0,,K,K,,,Inactive,4.0,"6'0""",190,Southern Mississippi,0.0,,2024-09-17
8649,Marcus Tatum,Marcus,Tatum,,,OL,OL,,,Active,0.0,79,307,UCF,0.0,,2024-09-17
1862,Jalen Saunders,Jalen,Saunders,25.0,,WR,WR,,,Inactive,18.0,"5'9""",165,Oklahoma,2.0,,2024-09-17
4022,Richard Smith,Richard,Smith,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
289,Drew Brees,Drew,Brees,42.0,,QB,QB,,,Injured Reserve,9.0,"6'0""",209,Purdue,20.0,,2024-09-17
4117,Derek Rivers,Derek,Rivers,30.0,,DE,"DL,LB",,,Active,69.0,77,250,Youngstown State,7.0,,2024-09-17
1231,Greg Scruggs,Greg,Scruggs,30.0,,TE,TE,,,Inactive,83.0,"6'3""",285,Louisville,8.0,,2024-09-17
9499,Bryce Ford-Wheaton,Bryce,Ford-Wheaton,24.0,NYG,WR,WR,LWR,5.0,Active,88.0,75,220,West Virginia,1.0,,2024-09-17
8742,Duron Lowe,Duron,Lowe,25.0,,CB,DB,,,Active,28.0,70,190,Liberty,2.0,,2024-09-17
6311,Patrick Laird,Patrick,Laird,28.0,,RB,RB,,,Active,25.0,73,205,California,5.0,,2024-09-17
2772,Mitchell Henry,Mitchell,Henry,27.0,,TE,TE,,,Inactive,85.0,"6'4""",252,Western Kentucky,5.0,,2024-09-17
3937,Jesse Schmitt,Jesse,Schmitt,29.0,,LS,LS,,,Active,77.0,75,244,Purdue,6.0,,2024-09-17
5693,Beau Nunn,Beau,Nunn,26.0,,G,OL,,,Active,63.0,76,306,Appalachian State,4.0,,2024-09-17
280,Jermon Bushrod,Jermon,Bushrod,37.0,,G,OL,,,Inactive,74.0,77,318,Towson,15.0,,2024-09-17
2531,Edmond Robinson,Edmond,Robinson,29.0,SEA,LB,LB,,,Active,48.0,75,245,Newberry (SC),7.0,,2024-09-17
5434,Quin Blanding,Quin,Blanding,25.0,,FS,DB,,,Inactive,37.0,74,207,Virginia,4.0,,2024-09-17
176,Gary Barnidge,Gary,Barnidge,34.0,,TE,TE,,,Inactive,82.0,"6'6""",250,Louisville,12.0,,2024-09-17
2947,Clay Burton,Clay,Burton,,,TE,TE,,,Inactive,0.0,,,,,,2024-09-17
3391,Dwayne Washington,Dwayne,Washington,30.0,,RB,RB,,,Active,39.0,73,223,Washington,8.0,Questionable,2024-09-17
11877,Noah Shannon,Noah,Shannon,24.0,,DL,DL,,,Active,62.0,73,300,Iowa,0.0,,2024-09-17
1262,Alex Tanney,Alex,Tanney,34.0,,QB,QB,,,Injured Reserve,0.0,76,220,"Monmouth, Ill.",10.0,,2024-09-17
2404,Paul Dawson,Paul,Dawson,27.0,,LB,LB,,,Inactive,47.0,"6'0""",240,Texas Christian,5.0,,2024-09-17
8891,Ryan McDaniel,Ryan,McDaniel,,,WR,WR,,,Active,0.0,74,215,North Carolina Central,1.0,,2024-09-17
3988,Joe Barry,Joe,Barry,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
7404,Noah Togiai,Noah,Togiai,26.0,,TE,TE,,,Active,83.0,76,244,Oregon State,4.0,,2024-09-17
183,Glenn Dorsey,Glenn,Dorsey,35.0,,NT,DL,,,Inactive,90.0,"6'1""",297,Louisiana State,12.0,,2024-09-17
5861,L.J. Collier,L.J.,Collier,29.0,ARI,DE,DL,RDE,2.0,Active,91.0,74,291,TCU,5.0,,2024-09-17
1117,Mike Harris,Mike,Harris,28.0,,CB,DB,,,Inactive,20.0,"5'10""",188,Florida State,4.0,,2024-09-17
8059,Barrington Wade,Barrington,Wade,25.0,,LB,LB,,,Active,17.0,73,210,Iowa,2.0,,2024-09-17
3382,Stephen Weatherly,Stephen,Weatherly,28.0,,LB,DL,,,Inactive,91.0,77,265,Vanderbilt,7.0,Questionable,2024-09-17
6907,Nick Harris,Nick,Harris,25.0,CLE,C,OL,OL,,Active,53.0,73,293,Washington,4.0,,2024-09-17
12135,Neal Johnson,Neal,Johnson,23.0,,TE,TE,,,Active,41.0,76,250,Louisiana,0.0,,2024-09-17
12069,Gottlieb Ayedze,Gottlieb,Ayedze,24.0,,T,OT,,,Active,66.0,76,309,Maryland,0.0,,2024-09-17
1728,Ben Garland,Ben,Garland,33.0,,OG,"OG,OL",,,Active,0.0,77,308,Air Force,12.0,Questionable,2024-09-17
1277,Chris Lewis-Harris,Chris,Lewis-Harris,31.0,,CB,DB,,,Inactive,39.0,"5'10""",186,Chattanooga,8.0,,2024-09-17
3031,Arthur Williams,Arthur,Williams,,,WR,WR,,,Inactive,0.0,,,,,,2024-09-17
4150,Wayne Gallman,Wayne,Gallman,28.0,,RB,RB,,,Active,29.0,72,210,Clemson,6.0,,2024-09-17
7089,Michael Divinity,Michael,Divinity,24.0,,LB,LB,,,Active,0.0,74,238,Louisiana State,2.0,,2024-09-17
8085,Mekhi Sargent,Mekhi,Sargent,25.0,,RB,RB,,,Active,36.0,68,208,Iowa,2.0,,2024-09-17
5315,Leon Jacobs,Leon,Jacobs,26.0,,LB,LB,,,Active,0.0,74,245,Wisconsin,4.0,,2024-09-17
2996,Logan Stokes,Logan,Stokes,,,TE,TE,,,Inactive,46.0,"6'5""",255,LSU,0.0,,2024-09-17
7865,Brandon Smith,Brandon,Smith,25.0,NYJ,WR,WR,,,Active,87.0,74,220,Iowa,3.0,,2024-09-17
261,A.J. Hawk,A.J.,Hawk,36.0,,LB,LB,,,Inactive,54.0,"6'1""",240,Ohio State,14.0,,2024-09-17
11196,Kyle Soelle,Kyle,Soelle,24.0,,LB,LB,,,Active,58.0,75,232,Arizona State,1.0,,2024-09-17
7416,Leo Lewis,Leo,Lewis,25.0,,LB,LB,,,Inactive,42.0,74,245,Mississippi State,2.0,,2024-09-17
1361,Steve Beauharnais,Steve,Beauharnais,27.0,,ILB,LB,,,Inactive,58.0,"6'1""",240,Rutgers,2.0,,2024-09-17
1859,Calvin Pryor,Calvin,Pryor,28.0,,SS,DB,,,Inactive,29.0,"5'11""",207,Louisville,6.0,,2024-09-17
7697,Brady Christensen,Brady,Christensen,27.0,CAR,T,"OL,OT",OL,,Active,70.0,78,300,BYU,3.0,,2024-09-17
11092,B.T. Potter,B.T.,Potter,23.0,,K,K,,,Active,3.0,70,200,Clemson,1.0,,2024-09-17
8540,Sam Okuayinonu,Sam,Okuayinonu,26.0,SF,DE,DL,,,Active,91.0,73,269,Maryland,2.0,,2024-09-17
901,Bruce Carter,Bruce,Carter,33.0,,LB,LB,,,Inactive,55.0,74,240,North Carolina,11.0,,2024-09-17
8860,Tony Adams,Tony,Adams,25.0,NYJ,DB,DB,FS,1.0,Active,22.0,71,203,Illinois,2.0,,2024-09-17
3780,Cedric O'Neal,Cedric,O'Neal,27.0,,RB,RB,,,Active,0.0,72,213,Valdosta State,6.0,,2024-09-17
